Image,Title,Author,Format,Rating,Price,OldPrice,ISBN,CatID,BookID,Year,Position,Status,Description
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3304/9780330491211.jpg,The Restaurant at the End of the Universe,Douglas Adams,Paperback,4.0,6.18,7.8,9780330491211,cat17,book11096,1984/02/03,11096,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8469/9781846974212.jpg,The Second Worst Restaurant in France,Alexander McCall Smith,Hardback,3.5,15.87,19.1,9781846974212,cat17,book11097,1995/09/01,11097,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3933/9780393319286.jpg,Disorder in the Court,Charles M. Sevilla,Paperback,3.5,11.55,12.4,9780393319286,cat17,book11098,1987/09/13,11098,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9429/9781942993308.jpg,Nichijou Volume 1,Keiichi Arawi,Paperback,4.0,9.28,12.9,9781942993308,cat17,book11099,1989/05/14,11099,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8448/9781844884513.jpg,Schmidt Happens,Ross O'Carroll-Kelly,Paperback,4.5,14.55,17.0,9781844884513,cat17,book11100,2020/12/27,11100,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7624/9780762457458.jpg,Alice in Wonderland Mad Hatter Tea Party,Running Press,Mixed media product,0.0,6.04,7.99,9780762457458,cat17,book11101,2005/12/02,11101,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6069/9781606994740.jpg,Walt Disney's Donald Duck: Lost In The Andes,Carl Barks,Hardback,4.5,23.94,27.5,9781606994740,cat17,book11102,2017/06/30,11102,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5947/9781594744426.jpg,Sense and Sensibility and Sea Monsters,Jane Austen,Paperback,3.5,11.96,13.9,9781594744426,cat17,book11103,2017/12/15,11103,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0025/9780002555029.jpg,Test Your Cat,E.M. Bard,Paperback,3.5,6.03,7.8,9780002555029,cat17,book11104,2012/07/19,11104,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8491/9781849181792.jpg,Lucky Luke: Lucky Luke Versus Pat Poker v. 44,Morris,Paperback,3.5,7.52,8.8,9781849181792,cat17,book11105,1977/01/18,11105,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0919/9780091958480.jpg,Discovering Scarfolk,Richard Littler,Hardback,4.0,16.44,18.0,9780091958480,cat17,book11106,1975/04/02,11106,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3075/9780307592293.jpg,Awkward Family Photos,Mike Bender,Paperback,4.0,14.34,15.0,9780307592293,cat17,book11107,2010/12/27,11107,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3454/9780345480880.jpg,Garfield Fat Cat 3-Pack,Jim Davis,Paperback,4.5,15.41,16.0,9780345480880,cat17,book11108,1990/02/13,11108,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5947/9781594746789.jpg,Find Momo,Andrew Knapp,Paperback,4.5,12.91,15.0,9781594746789,cat17,book11109,1985/04/26,11109,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7528/9780752847771.jpg,Asterix: Asterix and the Secret Weapon,Albert Uderzo,Paperback,3.5,7.71,10.3,9780752847771,cat17,book11110,1984/07/30,11110,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241965221.jpg,Funny Girl,Nick Hornby,Paperback,3.5,9.37,11.4,9780241965221,cat17,book11111,1998/11/28,11111,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7606/9781760631505.jpg,How to DAD Volume 2,Jordan Watson,Paperback,4.5,9.02,11.4,9781760631505,cat17,book11112,1989/08/26,11112,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0074/9780007460908.jpg,"It's Not Me, It's You!",Jon Richardson,Paperback,3.5,10.12,12.9,9780007460908,cat17,book11113,1999/02/12,11113,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7528/9780752846583.jpg,Asterix: Asterix And The Actress,Albert Uderzo,Paperback,3.5,7.74,10.3,9780752846583,cat17,book11114,1982/05/26,11114,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3491/9780349119755.jpg,Santaland Diaries,David Sedaris,Paperback,4.5,7.92,12.9,9780349119755,cat17,book11115,1997/08/23,11115,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751570625.jpg,I Really Didn't Think This Through,Beth Evans,Paperback,4.0,5.87,16.0,9780751570625,cat17,book11116,2018/11/10,11116,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5947/9781594741487.jpg,Penis Pokey,Christopher Behrens,Paperback,4.0,9.2,10.3,9781594741487,cat17,book11117,1992/02/08,11117,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6069/9781606998427.jpg,Mox Nox,Joan Cornella,Hardback,4.0,13.33,17.0,9781606998427,cat17,book11118,2008/02/01,11118,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9753/9781975327842.jpg,"Goblin Slayer, Vol. 6 (light novel)",Kumo Kagyu,Paperback,4.5,10.85,13.9,9781975327842,cat17,book11119,2000/10/08,11119,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3161/9780316114882.jpg,Gift of Nothing,Patrick McDonnell,Hardback,4.5,15.24,16.0,9780316114882,cat17,book11120,1991/08/09,11120,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4252/9780425261019.jpg,Let's Pretend This Never Happened,Jenny Lawson,Paperback,4.0,14.67,16.0,9780425261019,cat17,book11121,2013/12/03,11121,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4494/9781449427702.jpg,Why Grizzly Bears Should Wear Underpants,The Oatmeal,Paperback,4.0,12.2,16.0,9781449427702,cat17,book11122,1980/11/20,11122,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8476/9781847670328.jpg,The Complete Peanuts 1953-1954,Charles M. Schulz,Hardback,4.5,19.24,21.1,9781847670328,cat17,book11123,2012/08/14,11123,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4494/9781449418465.jpg,What to Expect When Your Wife Is Expanding,Thomas Hill,Paperback,3.5,11.34,12.9,9781449418465,cat17,book11124,2003/07/27,11124,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4521/9781452110530.jpg,F*ck! I'm in My Twenties,Emma Koenig,Paperback,3.5,7.04,8.8,9781452110530,cat17,book11125,2020/06/06,11125,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4071/9781407163888.jpg,Frightful First World War,Terry Deary,Paperback,4.0,5.22,7.8,9781407163888,cat17,book11126,2010/11/17,11126,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1019/9781101912195.jpg,We Are Never Meeting in Real Life.,Samantha Irby,Paperback,4.0,10.87,16.0,9781101912195,cat17,book11127,1977/11/15,11127,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4494/9781449494285.jpg,Book Love,Debbie Tung,Hardback,4.5,10.21,12.9,9781449494285,cat17,book11128,1977/12/31,11128,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4494/9781449486754.jpg,Fowl Language: The Struggle Is Real,Brian J. Gordon,Paperback,4.0,9.41,15.0,9781449486754,cat17,book11129,1996/02/06,11129,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7624/9780762431908.jpg,Penguin Bowling,Rebecca McCarthy,Mixed media product,0.0,6.02,7.99,9780762431908,cat17,book11130,1996/08/14,11130,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7171/9780717183401.jpg,The Rory's Stories Guide to Being Irish,Rory O'Connor,Hardback,4.5,8.6,13.9,9780717183401,cat17,book11131,2009/08/13,11131,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5947/9781594744549.jpg,Pride And Prejudice And Zombies,Steve Hockensmith,Paperback,3.5,11.37,13.9,9781594744549,cat17,book11132,2011/09/21,11132,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3852/9780385265201.jpg,The Cartoon History of the Universe,Larry Gonick,Paperback,4.5,18.48,21.5,9780385265201,cat17,book11133,1973/01/30,11133,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5924/9781592407361.jpg,You Are Not So Smart,David McRaney,Paperback,4.0,13.46,17.0,9781592407361,cat17,book11134,1981/04/10,11134,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3995/9780399578755.jpg,The United States Of Absurdity,Dave Anthony,Hardback,4.0,12.7,15.0,9780399578755,cat17,book11135,1985/08/08,11135,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5072/9781507200018.jpg,Introvert Doodles,Maureen Marzi Wilson,Hardback,4.0,10.45,12.4,9781507200018,cat17,book11136,1992/12/03,11136,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141038124.jpg,For Crying Out Loud,Jeremy Clarkson,Paperback,4.0,9.39,11.27,9780141038124,cat17,book11137,2018/05/03,11137,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0620/9780062046222.jpg,Ice Cream & Sadness,Kris Wilson,Paperback,4.0,15.84,17.0,9780062046222,cat17,book11138,2018/11/04,11138,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3490/9780349010120.jpg,The Guilty Feminist,Deborah Frances-White,Paperback,4.5,8.24,11.4,9780349010120,cat17,book11139,1996/03/15,11139,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3453/9780345336972.jpg,Without Feathers,Woody Allen,Paperback,4.0,7.01,8.3,9780345336972,cat17,book11140,2014/07/23,11140,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6077/9781607748151.jpg,Deep Dark Fears,Fran Krause,Hardback,4.0,12.61,15.0,9781607748151,cat17,book11141,1985/07/30,11141,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2240/9780224094146.jpg,Hark! A Vagrant,Kate Beaton,Paperback,4.5,14.93,16.0,9780224094146,cat17,book11142,1984/12/19,11142,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0082/9780008257859.jpg,The Grand Tour Guide to the World,Jeremy Clarkson,Hardback,3.5,20.24,25.2,9780008257859,cat17,book11143,1984/04/08,11143,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4555/9781455521395.jpg,Man Repeller,Leandra Medine,Hardback,3.5,20.53,24.0,9781455521395,cat17,book11144,2009/01/18,11144,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141046440.jpg,The True Confessions of Adrian Albert Mole,Sue Townsend,Paperback,3.5,8.9,11.4,9780141046440,cat17,book11145,2020/12/31,11145,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4197/9781419703737.jpg,Be the Worst You Can be,Charles Saatchi,Paperback,4.0,11.41,12.4,9781419703737,cat17,book11146,1980/09/01,11146,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7181/9780718188634.jpg,How it Works: The Baby (Ladybird for Grown-Ups),Jason Hazeley,Hardback,4.0,8.14,10.3,9780718188634,cat17,book11147,2018/03/22,11147,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1419/9780141984599.jpg,Priestdaddy,Patricia Lockwood,Paperback,4.0,10.23,12.9,9780141984599,cat17,book11148,1981/09/07,11148,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7860/9781786074416.jpg,A Field Guide to the English Clergy,The Revd Fergus Butler-Gallie,Hardback,4.0,12.13,16.0,9781786074416,cat17,book11149,1982/01/24,11149,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5800/9781580089173.jpg,Kill as Few Patients as Possible,Oscar London,Hardback,4.0,13.06,15.0,9781580089173,cat17,book11150,1975/02/19,11150,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3757/9780375714542.jpg,The Adventures Of Jimmy Corrigan,Chris Ware,Paperback,4.0,19.55,21.5,9780375714542,cat17,book11151,2021/08/15,11151,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2240/9780224098854.jpg,Bookworm,Lucy Mangan,Hardback,4.0,16.75,18.0,9780224098854,cat17,book11152,1998/04/08,11152,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5011/9781501187285.jpg,The Chapo Guide to Revolution,Chapo Trap House,Hardback,4.0,15.43,25.2,9781501187285,cat17,book11153,1995/06/23,11153,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7611/9780761185642.jpg,Toddlers Are A**holes,Bunmi Laditan,Paperback,4.0,7.95,9.95,9780761185642,cat17,book11154,1998/07/09,11154,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4494/9781449461065.jpg,Soppy : A Love Story,Philippa Rice,Hardback,4.5,13.33,14.0,9781449461065,cat17,book11155,2003/11/26,11155,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7522/9780752266039.jpg,Doug The Pug,Leslie Mosier,Hardback,4.5,10.62,12.9,9780752266039,cat17,book11156,1999/01/27,11156,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4722/9781472269058.jpg,Strange Planet: The Viral Sensation of the Year,Nathan Pyle,Hardback,5.0,13.12,14.66,9781472269058,cat17,book11157,2016/08/28,11157,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141022024.jpg,How to be Free,Tom Hodgkinson,Paperback,4.0,10.0,12.4,9780141022024,cat17,book11158,1999/09/07,11158,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0995/9780099589877.jpg,Vinegar Girl,Anne Tyler,Paperback,3.5,9.21,11.5,9780099589877,cat17,book11159,2004/08/29,11159,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4711/9781471172069.jpg,My Diarrhe,Miranda Sings,Hardback,4.0,16.06,21.1,9781471172069,cat17,book11160,1980/06/13,11160,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7171/9780717183159.jpg,Time to Talk,Michael Healy-Rae,Hardback,4.0,14.86,18.0,9780717183159,cat17,book11161,2015/01/08,11161,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3933/9780393343441.jpg,Boomerang,Michael Lewis,Paperback,4.0,10.24,11.4,9780393343441,cat17,book11162,2015/04/16,11162,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0994/9780099435112.jpg,Marabou Stork Nightmares,Irvine Welsh,Paperback,4.0,5.3,11.4,9780099435112,cat17,book11163,1988/03/17,11163,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4093/9781409303343.jpg,Topsy and Tim: Go to the Doctor,Jean Adamson,Paperback,4.0,5.46,6.2,9781409303343,cat17,book11164,2004/08/08,11164,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0994/9780099493525.jpg,My Horizontal Life,Chelsea Handler,Paperback,4.0,9.25,11.4,9780099493525,cat17,book11165,2008/01/24,11165,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8575/9780857501691.jpg,Colouring for Grown-ups,Ryan Hunter,Paperback,4.0,6.52,8.8,9780857501691,cat17,book11166,2004/11/14,11166,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3078/9780307888129.jpg,Awkward Family Pet Photos,Mike Bender,Paperback,3.5,14.17,15.0,9780307888129,cat17,book11167,2009/03/07,11167,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7522/9780752272207.jpg,The Dilbert Principle,Scott Adams,Paperback,4.0,11.62,19.1,9780752272207,cat17,book11168,2011/02/24,11168,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4722/9781472267078.jpg,Fleishman Is in Trouble,Taffy Brodesser-akner,Paperback,4.0,9.08,10.15,9781472267078,cat17,book11169,2003/01/15,11169,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8129/9780812994995.jpg,Not That Kind of Girl,LENA DUNHAM,Hardback,3.5,24.48,27.0,9780812994995,cat17,book11170,2006/09/03,11170,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9116/9781911600534.jpg,Comedy Wildlife Photography Awards,Paul Joynson-Hicks,Hardback,4.0,10.08,12.9,9781911600534,cat17,book11171,1974/04/09,11171,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8616/9780861661596.jpg,The Freak Brothers Omnibus,Gilbert Shelton,Paperback,4.5,27.91,30.9,9780861661596,cat17,book11172,1983/04/16,11172,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5533/9780553384222.jpg,My Point . . . And I Do Have One,Ellen DeGeneres,Paperback,3.5,10.72,17.0,9780553384222,cat17,book11173,1983/10/21,11173,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3304/9780330448321.jpg,Out of the Ordinary,Jon Ronson,Paperback,3.5,5.08,12.4,9780330448321,cat17,book11174,2013/09/07,11174,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4071/9781407192161.jpg,Dog Man 5: Lord of the Fleas PB,Dav Pilkey,Paperback,4.0,9.58,11.4,9781407192161,cat17,book11175,1993/12/08,11175,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9017/9781901784664.jpg,Private Eye Annual 2018,Ian Hislop,Hardback,4.5,12.08,12.9,9781901784664,cat17,book11176,2010/11/24,11176,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8362/9780836221367.jpg,It's a Magical World: a Calvin & Hobbes Collection,Bill Watterson,Paperback,5.0,17.96,19.1,9780836221367,cat17,book11177,1995/01/14,11177,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5927/9781592701292.jpg,Advice to Little Girls,Mark Twain,Hardback,4.0,11.45,11.99,9781592701292,cat17,book11178,1984/08/11,11178,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4059/9781405934374.jpg,Watermelon,Marian Keyes,Paperback,4.0,10.91,11.4,9781405934374,cat17,book11179,2002/07/09,11179,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4447/9781444769135.jpg,Peggy and Me,Miranda Hart,Paperback,4.0,17.59,18.0,9781444769135,cat17,book11180,1997/04/14,11180,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7852/9781785211041.jpg,Marriage,Boris Starling,Hardback,4.0,7.23,8.8,9781785211041,cat17,book11181,2002/03/17,11181,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141048765.jpg,How Hard Can It Be?,Jeremy Clarkson,Paperback,4.0,9.36,11.4,9780141048765,cat17,book11182,2000/08/18,11182,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9753/9781975301149.jpg,"That Time I Got Reincarnated as a Slime, Vol. 4 (light novel)",Fuse,Paperback,4.5,12.81,13.9,9781975301149,cat17,book11183,1984/08/11,11183,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1018/9781101882917.jpg,Revolution,Russell Brand,Hardback,3.5,17.44,26.5,9781101882917,cat17,book11184,2000/05/01,11184,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473615625.jpg,Great British Bake Off Colouring Book,Tom Hovey,Paperback,4.0,11.66,13.62,9781473615625,cat17,book11185,2014/05/04,11185,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0620/9780062092069.jpg,The Peter Principle,Dr Laurence J Peter,Paperback,4.0,12.43,14.1,9780062092069,cat17,book11186,2014/12/11,11186,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0622/9780062242648.jpg,Shake,Carli Davidson,Hardback,4.5,13.12,15.0,9780062242648,cat17,book11187,1980/12/01,11187,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3491/9780349119434.jpg,Theft by Finding,David Sedaris,Paperback,4.0,10.53,12.9,9780349119434,cat17,book11188,1996/12/11,11188,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4093/9781409309475.jpg,Topsy and Tim: Visit London,Jean Adamson,Paperback,4.0,5.77,6.2,9781409309475,cat17,book11189,1973/05/24,11189,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0622/9780062258533.jpg,Moranthology,Caitlin Moran,Paperback,4.0,12.91,15.0,9780062258533,cat17,book11190,2007/07/14,11190,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4071/9781407178653.jpg,Awesome Egyptians,Terry Deary,Paperback,4.0,4.85,7.8,9781407178653,cat17,book11191,1979/04/14,11191,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4087/9781408707845.jpg,Calypso,David Sedaris,Hardback,4.0,14.64,21.1,9781408707845,cat17,book11192,1982/06/30,11192,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8362/9780836218831.jpg,Attack of the Deranged Mutant Killer Monster Snow Goons,Bill Watterson,Paperback,4.5,14.24,15.0,9780836218831,cat17,book11193,1990/05/13,11193,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4071/9781407163864.jpg,Vicious Vikings,Terry Deary,Paperback,4.0,5.37,7.8,9781407163864,cat17,book11194,2004/12/17,11194,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8476/9781847678140.jpg,The Complete Peanuts 1963-1964,Charles M. Schulz,Hardback,4.5,18.88,21.1,9781847678140,cat17,book11195,1996/10/30,11195,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5768/9781576877555.jpg,Subversive Cross Stitch,Julie Jackson,Hardback,4.5,14.69,17.0,9781576877555,cat17,book11196,2010/04/04,11196,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3074/9780307406453.jpg,Zombie Survival Guide Deck,Max Brooks,Game,4.0,10.48,14.5,9780307406453,cat17,book11197,2002/09/15,11197,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8431/9781843171690.jpg,The Timewaster Letters,Robin Cooper,Paperback,4.0,6.86,10.3,9781843171690,cat17,book11198,1987/04/14,11198,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6069/9781606997420.jpg,Walt Disney Uncle Scrooge and Donald Duck,Don Rosa,Hardback,4.5,25.77,30.4,9781606997420,cat17,book11199,1993/09/04,11199,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4465/9780446585026.jpg,Seriously I'm Kidding,Ellen DeGeneres,Hardback,3.5,17.43,21.4,9780446585026,cat17,book11200,1980/02/10,11200,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8476/9781847670762.jpg,The Complete Peanuts 1957-1958,Charles M. Schulz,Hardback,4.5,19.28,24.0,9781847670762,cat17,book11201,2009/12/03,11201,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0995/9780099530381.jpg,The Ascent Of Rum Doodle,W. E. Bowman,Paperback,4.0,10.1,12.9,9780099530381,cat17,book11202,1974/10/13,11202,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0071/9780007177875.jpg,A Lovely Love Story,Edward Monkton,Hardback,4.5,7.53,8.8,9780007177875,cat17,book11203,1998/01/08,11203,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8495/9781849535854.jpg,The Little Book of Cocktails,Rufus Cavendish,Paperback,3.5,5.76,7.8,9781849535854,cat17,book11204,1984/05/27,11204,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8547/9781854795298.jpg,The Wicked Wit of Winston Churchill,Dominique Enright,Hardback,4.0,9.28,12.4,9781854795298,cat17,book11205,2013/12/31,11205,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751505108.jpg,Calvin And Hobbes Volume 3: In the Shadow of the Night,Bill Watterson,Paperback,4.5,5.85,8.8,9780751505108,cat17,book11206,1984/12/20,11206,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4721/9781472121769.jpg,The Teenager Who Came to Tea,Emlyn Rees,Hardback,4.0,6.78,12.4,9781472121769,cat17,book11207,2020/06/21,11207,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6069/9781606996539.jpg,Walt Disney's Donald Duck: 'the Old Castle's Secret',Carl Barks,Hardback,4.5,23.25,29.3,9781606996539,cat17,book11208,1994/03/09,11208,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7874/9781787474802.jpg,Does It Fart?,Dani Rabaiotti,Paperback,4.0,9.13,10.3,9781787474802,cat17,book11209,1980/07/26,11209,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7475/9780747541608.jpg,The Gashlycrumb Tinies,Edward Gorey,Hardback,4.0,9.27,12.9,9780747541608,cat17,book11210,1973/01/18,11210,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8476/9781847678157.jpg,The Complete Peanuts 1965-1966,Charles M. Schulz,Hardback,4.5,21.19,25.2,9781847678157,cat17,book11211,1987/05/21,11211,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4052/9781405291910.jpg,Mr. Grumpy Nails Fatherhood,Liz Bankes,Hardback,3.5,5.77,7.8,9781405291910,cat17,book11212,1986/09/04,11212,Available,
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0918/9780091897666.jpg,The Funniest Thing You Never Said,Rosemarie Jarski,Paperback,4.0,15.74,16.0,9780091897666,cat17,book11213,2013/05/25,11213,Available,
